order_id,created_at,order_value,items_count,estimated_prep_time,estimated_delivery_time,customer_lat,customer_lon,order_status,restaurant_id,weather_level,traffic_level
2021,2026-01-29 23:18:08,34.29,3,15,19,43.204129,-2.983148,DELIVERED,41,CLEAR,MEDIUM
2022,2026-01-13 13:08:57,52.56,4,26,17,43.279592,-2.93069,DELIVERED,34,CLEAR,MEDIUM
2023,2026-01-19 18:45:33,21.5,2,13,27,43.229764,-2.954781,DELIVERED,7,CLEAR,HIGH
2024,2026-01-27 23:31:59,29.81,2,21,15,43.284095,-2.94173,DELIVERED,45,CLEAR,LOW
2025,2026-01-04 21:33:04,35.88,4,28,24,43.281855,-2.882962,CANCELLED,21,CLEAR,HIGH
2026,2026-01-02 21:27:40,50.22,4,22,21,43.240097,-2.891343,DELIVERED,40,CLEAR,MEDIUM
2027,2026-01-24 13:58:24,41.22,4,25,16,43.278825,-2.945791,DELIVERED,21,CLEAR,MEDIUM
2028,2026-01-30 11:19:28,21.78,2,12,15,43.209889,-2.881204,DELIVERED,30,CLEAR,MEDIUM
2029,2026-01-08 22:39:19,49.75,5,14,25,43.275062,-2.932279,DELIVERED,15,CLEAR,HIGH
2030,2026-01-03 22:21:57,28.41,3,24,28,43.270603,-2.898432,DELIVERED,26,CLEAR,HIGH
2031,2026-01-02 12:38:50,24.28,2,18,24,43.243394,-2.958678,DELIVERED,5,RAIN,LOW
2032,2026-01-01 07:24:14,38.74,4,12,18,43.293549,-2.962652,DELIVERED,7,CLEAR,MEDIUM
2033,2026-01-10 14:06:38,19.17,2,22,25,43.244743,-2.921008,CANCELLED,50,CLEAR,HIGH
2034,2026-01-25 00:21:10,25.27,3,7,16,43.214769,-2.939578,DELIVERED,43,CLEAR,LOW
2035,2026-01-28 22:16:58,55.45,6,21,14,43.228445,-2.892236,DELIVERED,49,CLEAR,MEDIUM
2036,2026-01-10 02:12:51,9.31,1,18,21,43.204973,-2.895155,DELIVERED,47,CLEAR,MEDIUM
2037,2026-01-12 22:43:28,90.23,5,39,23,43.230908,-2.915298,DELIVERED,9,WIND,HIGH
2038,2026-01-03 14:40:22,40.12,4,24,28,43.286785,-2.908738,DELIVERED,31,CLEAR,HIGH
2039,2026-01-04 14:46:18,70.87,5,25,22,43.263605,-2.975575,CANCELLED,39,CLEAR,MEDIUM
2040,2026-01-29 17:53:33,74.54,6,25,22,43.267855,-2.951418,DELIVERED,22,CLEAR,MEDIUM
2041,2026-01-13 21:01:30,50.16,4,26,22,43.232878,-2.918669,DELIVERED,46,CLEAR,HIGH
2042,2026-01-31 01:37:37,16.99,2,16,16,43.218249,-2.956058,DELIVERED,31,WIND,MEDIUM
2043,2026-01-27 21:01:15,57.9,4,26,23,43.2947,-2.910631,DELIVERED,14,CLEAR,HIGH
2044,2026-01-11 13:11:16,24.99,2,22,29,43.295778,-2.935436,DELIVERED,26,WIND,HIGH
2045,2026-01-02 22:42:42,74.83,6,27,26,43.265177,-2.921765,DELIVERED,40,RAIN,MEDIUM
2046,2026-01-15 14:09:23,20.36,1,36,36,43.216558,-2.901057,DELIVERED,18,RAIN,HIGH
2047,2026-01-18 01:59:45,83.43,6,19,18,43.29939,-2.884648,DELIVERED,39,CLEAR,LOW
2048,2026-01-11 20:50:25,19.53,1,22,14,43.281728,-2.953759,DELIVERED,14,WIND,LOW
2049,2026-01-23 13:31:16,14.41,1,20,21,43.230769,-2.922811,DELIVERED,41,CLEAR,HIGH
2050,2026-01-23 12:40:30,42.6,3,18,20,43.264966,-2.943602,DELIVERED,1,CLEAR,LOW
2051,2026-01-05 07:30:55,35.65,2,31,14,43.244607,-2.96879,DELIVERED,23,CLEAR,MEDIUM
2052,2026-01-15 13:16:34,41.75,3,29,34,43.257469,-2.883058,DELIVERED,39,RAIN,HIGH
2053,2026-01-03 20:29:51,70.26,5,17,10,43.208965,-2.931562,DELIVERED,8,CLEAR,LOW
2054,2026-01-17 14:39:02,39.14,3,30,26,43.219258,-2.974681,DELIVERED,45,CLEAR,HIGH
2055,2026-01-03 20:20:31,94.02,5,26,12,43.205452,-2.903824,DELIVERED,28,CLEAR,LOW
2056,2026-01-31 21:32:19,13.68,1,26,29,43.277603,-2.893888,DELIVERED,27,RAIN,HIGH
2057,2026-01-10 19:48:16,52.45,6,8,10,43.212176,-2.923571,DELIVERED,37,CLEAR,LOW
2058,2026-01-23 07:31:09,12.26,1,12,20,43.246928,-2.923034,DELIVERED,37,CLEAR,LOW
2059,2026-01-14 20:09:33,58.39,5,17,19,43.2863,-2.973547,DELIVERED,3,WIND,LOW
2060,2026-01-25 12:04:13,23.89,2,12,21,43.244699,-2.9621,DELIVERED,50,CLEAR,MEDIUM
2061,2026-01-22 08:57:25,32.9,3,13,11,43.21944,-2.906279,DELIVERED,21,CLEAR,LOW
2062,2026-01-05 06:21:04,41.74,4,15,13,43.218251,-2.957685,DELIVERED,21,CLEAR,MEDIUM
2063,2026-01-22 19:33:57,8.34,1,19,15,43.257006,-2.919745,DELIVERED,21,CLEAR,MEDIUM
2064,2026-01-11 19:28:39,68.82,5,18,13,43.258021,-2.987422,DELIVERED,42,CLEAR,LOW
2065,2026-01-13 16:55:30,106.79,6,34,21,43.215571,-2.92843,DELIVERED,23,RAIN,LOW
2066,2026-01-26 08:54:55,33.11,3,22,20,43.275924,-2.914668,DELIVERED,19,RAIN,LOW
2067,2026-01-23 18:10:46,36.76,3,24,22,43.247962,-2.911714,DELIVERED,2,RAIN,MEDIUM
2068,2026-01-02 15:00:32,16.16,1,19,16,43.255839,-2.942128,DELIVERED,13,CLEAR,MEDIUM
2069,2026-01-05 21:08:17,38.45,3,22,33,43.213629,-2.895268,CANCELLED,38,RAIN,HIGH
2070,2026-01-24 14:36:43,13.8,1,22,25,43.265872,-2.950355,DELIVERED,31,CLEAR,HIGH
2071,2026-01-14 12:11:37,12.94,1,25,24,43.260202,-2.904346,DELIVERED,12,CLEAR,MEDIUM
2072,2026-01-10 22:35:19,69.94,5,25,30,43.298065,-2.96576,DELIVERED,1,RAIN,HIGH
2073,2026-01-08 00:38:25,74.33,5,24,20,43.200649,-2.968299,DELIVERED,14,CLEAR,MEDIUM
2074,2026-01-26 09:34:27,48.33,5,16,23,43.218718,-2.909186,DELIVERED,20,CLEAR,MEDIUM
2075,2026-01-22 22:23:37,38.05,2,30,22,43.236719,-2.930766,DELIVERED,28,CLEAR,HIGH
2076,2026-01-01 23:24:10,25.59,2,17,21,43.287441,-2.886907,DELIVERED,24,RAIN,MEDIUM
2077,2026-01-24 16:02:28,62.2,5,26,15,43.218431,-2.887147,DELIVERED,29,CLEAR,LOW
2078,2026-01-19 21:07:33,35.41,3,22,18,43.287677,-2.967394,DELIVERED,19,CLEAR,HIGH
2079,2026-01-26 03:17:19,58.35,5,20,26,43.265219,-2.923427,DELIVERED,5,CLEAR,HIGH
2080,2026-01-19 08:04:00,25.96,2,21,11,43.224547,-2.918398,DELIVERED,45,CLEAR,LOW
2081,2026-01-15 13:37:17,44.92,3,29,30,43.27597,-2.932911,DELIVERED,14,CLEAR,HIGH
2082,2026-01-10 22:04:13,22.23,2,36,37,43.278205,-2.960081,DELIVERED,2,RAIN,HIGH
2083,2026-01-10 15:09:26,79.33,6,20,18,43.222365,-2.886298,DELIVERED,46,CLEAR,LOW
2084,2026-01-27 22:59:57,12.97,1,20,22,43.295367,-2.892021,CANCELLED,49,CLEAR,HIGH
2085,2026-01-26 21:03:45,13.09,1,26,17,43.239624,-2.929144,DELIVERED,11,CLEAR,MEDIUM
2086,2026-01-11 22:25:53,13.68,1,24,24,43.263723,-2.972829,DELIVERED,3,WIND,HIGH
2087,2026-01-09 13:47:07,52.73,6,19,22,43.238752,-2.894816,DELIVERED,37,RAIN,HIGH
2088,2026-01-23 14:15:31,28.92,2,24,27,43.22047,-2.914628,DELIVERED,32,CLEAR,HIGH
2089,2026-01-18 14:14:58,65.79,6,23,23,43.211952,-2.963132,DELIVERED,26,CLEAR,MEDIUM
2090,2026-01-17 09:42:46,61.55,6,8,22,43.200012,-2.955966,DELIVERED,15,CLEAR,MEDIUM
2091,2026-01-12 14:17:29,25.84,2,28,22,43.258804,-2.893905,DELIVERED,4,RAIN,MEDIUM
2092,2026-01-03 03:01:48,40.14,4,12,12,43.225567,-2.920356,DELIVERED,20,CLEAR,MEDIUM
2093,2026-01-03 20:20:14,53.71,6,10,16,43.210516,-2.932547,DELIVERED,7,WIND,LOW
2094,2026-01-29 19:52:04,40.96,3,21,26,43.290361,-2.937952,DELIVERED,32,CLEAR,HIGH
2095,2026-01-21 22:28:50,76.07,6,22,21,43.296984,-2.928872,DELIVERED,35,RAIN,HIGH
2096,2026-01-15 08:06:45,23.97,2,16,31,43.206443,-2.957375,DELIVERED,19,RAIN,MEDIUM
2097,2026-01-03 11:19:47,53.75,5,13,28,43.242473,-2.889087,DELIVERED,41,RAIN,HIGH
2098,2026-01-30 14:56:05,26.17,2,29,24,43.215087,-2.968208,DELIVERED,34,CLEAR,MEDIUM
2099,2026-01-24 21:12:11,18.69,1,26,21,43.245011,-2.969488,DELIVERED,28,CLEAR,HIGH
2100,2026-01-28 23:05:09,46.77,4,16,19,43.254936,-2.929009,DELIVERED,5,CLEAR,MEDIUM
2101,2026-01-10 21:52:14,70.83,6,24,28,43.29756,-2.942253,DELIVERED,40,CLEAR,HIGH
2102,2026-01-19 13:57:23,109.84,6,39,30,43.216957,-2.891114,DELIVERED,18,CLEAR,HIGH
2103,2026-01-15 20:10:10,50.06,5,12,19,43.251464,-2.976821,DELIVERED,37,CLEAR,LOW
2104,2026-01-12 22:44:40,64.66,6,14,31,43.203532,-2.951622,DELIVERED,44,CLEAR,HIGH
2105,2026-01-03 13:50:41,39.1,3,30,26,43.287099,-2.926016,DELIVERED,34,CLEAR,HIGH
2106,2026-01-05 22:18:50,65.77,5,27,26,43.284966,-2.924979,DELIVERED,3,CLEAR,HIGH
2107,2026-01-23 20:33:00,44.41,3,15,20,43.260828,-2.924059,DELIVERED,42,CLEAR,MEDIUM
2108,2026-01-20 20:26:47,57.58,4,17,17,43.26347,-2.981327,DELIVERED,46,CLEAR,HIGH
2109,2026-01-16 14:09:38,26.53,3,22,21,43.25773,-2.934228,DELIVERED,7,CLEAR,MEDIUM
2110,2026-01-31 10:49:09,36.14,4,16,20,43.244144,-2.909823,DELIVERED,7,RAIN,LOW
2111,2026-01-03 04:43:50,58.6,5,17,25,43.280479,-2.907543,DELIVERED,5,WIND,LOW
2112,2026-01-14 22:19:16,15.31,1,27,19,43.282482,-2.954401,DELIVERED,11,CLEAR,MEDIUM
2113,2026-01-10 10:01:11,35.41,4,13,13,43.272615,-2.988483,DELIVERED,7,CLEAR,LOW
2114,2026-01-27 13:18:37,46.24,5,18,32,43.27922,-2.960894,DELIVERED,31,RAIN,HIGH
2115,2026-01-19 07:51:29,52.68,4,14,17,43.251628,-2.969102,DELIVERED,35,CLEAR,MEDIUM
2116,2026-01-20 12:10:43,38.58,3,15,18,43.223387,-2.909913,DELIVERED,27,CLEAR,MEDIUM
2117,2026-01-28 02:34:43,38.64,3,17,18,43.203418,-2.97076,DELIVERED,5,CLEAR,LOW
2118,2026-01-20 19:27:29,21.81,2,17,18,43.201334,-2.933801,DELIVERED,16,CLEAR,LOW
2119,2026-01-04 10:40:08,13.85,1,15,12,43.26692,-2.941135,DELIVERED,45,CLEAR,LOW
2120,2026-01-28 12:58:51,14.72,1,14,25,43.24257,-2.951679,DELIVERED,49,RAIN,MEDIUM
2121,2026-01-09 11:06:52,76.79,6,20,11,43.279977,-2.916077,DELIVERED,11,CLEAR,LOW
2122,2026-01-02 10:12:18,25.68,3,13,11,43.256136,-2.880514,DELIVERED,37,CLEAR,LOW
2123,2026-01-08 16:37:15,38.39,2,21,24,43.221407,-2.940646,DELIVERED,36,RAIN,LOW
2124,2026-01-12 15:49:42,46.8,5,8,16,43.225101,-2.965877,DELIVERED,37,CLEAR,LOW
2125,2026-01-25 14:55:56,31.97,3,20,26,43.227657,-2.952688,DELIVERED,15,CLEAR,HIGH
2126,2026-01-19 07:37:15,54.81,3,33,16,43.206224,-2.97674,DELIVERED,9,CLEAR,LOW
2127,2026-01-20 22:53:24,69.34,5,24,17,43.209003,-2.972756,DELIVERED,11,CLEAR,MEDIUM
2128,2026-01-06 19:57:14,18.34,1,10,20,43.220662,-2.981191,DELIVERED,27,CLEAR,MEDIUM
2129,2026-01-03 01:52:22,31.8,3,20,16,43.214846,-2.982163,DELIVERED,26,CLEAR,LOW
2130,2026-01-20 03:23:10,39.0,3,29,14,43.257224,-2.989271,DELIVERED,22,CLEAR,LOW
2131,2026-01-08 23:41:02,38.72,3,19,11,43.223014,-2.914048,DELIVERED,45,CLEAR,LOW
2132,2026-01-18 13:41:21,54.0,4,29,18,43.252489,-2.972686,DELIVERED,2,CLEAR,MEDIUM
2133,2026-01-06 14:21:06,25.86,3,16,18,43.293768,-2.932091,DELIVERED,49,CLEAR,MEDIUM
2134,2026-01-19 22:46:53,22.93,2,15,26,43.294375,-2.982283,DELIVERED,37,RAIN,HIGH
2135,2026-01-29 23:03:03,52.25,4,20,18,43.293854,-2.983686,DELIVERED,3,CLEAR,LOW
2136,2026-01-18 23:25:07,31.64,3,19,17,43.280454,-2.917793,DELIVERED,4,CLEAR,LOW
2137,2026-01-11 14:07:48,53.61,4,21,14,43.267002,-2.888516,DELIVERED,38,CLEAR,MEDIUM
2138,2026-01-26 15:32:22,50.97,4,21,16,43.226954,-2.929951,DELIVERED,38,CLEAR,LOW
2139,2026-01-12 14:51:45,74.88,6,26,29,43.245804,-2.9402,DELIVERED,3,RAIN,HIGH
2140,2026-01-20 23:58:25,38.3,3,19,16,43.298014,-2.894071,DELIVERED,39,CLEAR,MEDIUM
2141,2026-01-27 12:17:50,23.6,1,23,11,43.20186,-2.918261,DELIVERED,36,CLEAR,LOW
2142,2026-01-23 06:49:59,42.61,4,17,19,43.280266,-2.920928,DELIVERED,47,CLEAR,LOW
2143,2026-01-26 14:36:18,21.14,2,26,24,43.279937,-2.975719,DELIVERED,26,RAIN,HIGH
2144,2026-01-22 23:12:37,23.64,2,14,14,43.264984,-2.958401,DELIVERED,21,CLEAR,LOW
2145,2026-01-08 22:30:52,72.84,6,38,21,43.235489,-2.93229,DELIVERED,2,CLEAR,HIGH
2146,2026-01-11 14:32:44,18.18,2,21,31,43.226689,-2.901832,DELIVERED,21,RAIN,MEDIUM
2147,2026-01-11 23:32:32,53.24,4,23,19,43.244775,-2.884053,DELIVERED,22,WIND,MEDIUM
2148,2026-01-18 16:05:23,41.28,3,10,20,43.287817,-2.936448,DELIVERED,27,CLEAR,LOW
2149,2026-01-18 22:26:46,40.55,3,26,17,43.241136,-2.915704,DELIVERED,24,CLEAR,MEDIUM
2150,2026-01-03 12:21:03,67.08,5,20,15,43.282735,-2.881971,DELIVERED,39,CLEAR,MEDIUM
2151,2026-01-21 20:43:32,75.17,6,17,25,43.299912,-2.95879,DELIVERED,35,RAIN,MEDIUM
2152,2026-01-12 21:17:12,11.71,1,26,14,43.253568,-2.883439,DELIVERED,17,CLEAR,MEDIUM
2153,2026-01-06 06:35:09,33.11,3,13,20,43.223203,-2.955285,DELIVERED,47,RAIN,LOW
2154,2026-01-16 13:18:46,17.29,1,35,15,43.204783,-2.938061,DELIVERED,2,CLEAR,MEDIUM
2155,2026-01-17 14:46:23,13.17,1,27,22,43.289361,-2.915051,DELIVERED,38,RAIN,MEDIUM
2156,2026-01-25 12:21:20,47.39,3,20,13,43.281026,-2.924627,DELIVERED,32,CLEAR,LOW
2157,2026-01-22 14:22:09,28.84,2,31,32,43.24457,-2.968157,DELIVERED,34,RAIN,HIGH
2158,2026-01-08 14:23:08,73.62,6,19,29,43.266453,-2.986199,DELIVERED,35,CLEAR,HIGH
2159,2026-01-09 03:26:21,64.23,6,10,30,43.257416,-2.981122,DELIVERED,20,RAIN,MEDIUM
2160,2026-01-22 01:07:47,41.87,4,11,17,43.221988,-2.969875,DELIVERED,41,CLEAR,LOW
2161,2026-01-10 08:35:57,18.93,1,15,16,43.298917,-2.887161,DELIVERED,1,RAIN,LOW
2162,2026-01-12 09:57:33,28.41,2,22,18,43.203814,-2.984693,DELIVERED,32,CLEAR,MEDIUM
2163,2026-01-06 17:20:17,23.29,2,13,27,43.272642,-2.917917,DELIVERED,30,RAIN,LOW
2164,2026-01-19 23:12:20,63.04,6,14,15,43.202129,-2.96522,DELIVERED,41,CLEAR,LOW
2165,2026-01-16 13:03:36,59.45,6,11,34,43.294157,-2.931782,DELIVERED,49,WIND,HIGH
2166,2026-01-11 07:02:12,64.79,5,13,13,43.276925,-2.951553,DELIVERED,40,CLEAR,MEDIUM
2167,2026-01-30 21:46:01,62.23,6,22,20,43.214106,-2.881517,DELIVERED,19,CLEAR,HIGH
2168,2026-01-17 22:33:56,73.11,4,26,18,43.297337,-2.900494,DELIVERED,6,RAIN,MEDIUM
2169,2026-01-04 20:07:42,30.62,3,8,10,43.231856,-2.898817,DELIVERED,50,CLEAR,LOW
2170,2026-01-05 20:25:10,56.52,6,10,20,43.299924,-2.890967,DELIVERED,7,CLEAR,LOW
2171,2026-01-22 22:09:05,58.27,4,27,29,43.247266,-2.964125,DELIVERED,1,RAIN,HIGH
2172,2026-01-23 15:38:39,47.4,3,27,19,43.264008,-2.935956,DELIVERED,12,CLEAR,LOW
2173,2026-01-19 17:25:37,23.25,2,17,16,43.201697,-2.922346,DELIVERED,47,WIND,MEDIUM
2174,2026-01-07 20:04:58,39.69,3,17,16,43.209146,-2.91975,DELIVERED,42,CLEAR,LOW
2175,2026-01-01 20:09:57,111.76,6,24,23,43.282834,-2.890057,DELIVERED,36,RAIN,LOW
2176,2026-01-28 13:05:58,32.97,3,25,20,43.214497,-2.890768,DELIVERED,16,CLEAR,MEDIUM
2177,2026-01-23 12:19:30,43.16,5,13,14,43.213048,-2.919569,DELIVERED,7,CLEAR,LOW
2178,2026-01-31 23:46:52,15.68,1,23,18,43.226481,-2.903142,DELIVERED,22,CLEAR,LOW
2179,2026-01-10 23:41:44,46.15,3,29,18,43.239335,-2.945733,DELIVERED,12,CLEAR,LOW
2180,2026-01-30 15:41:58,13.81,1,23,17,43.237157,-2.917724,DELIVERED,22,CLEAR,LOW
2181,2026-01-23 01:16:20,34.44,3,14,14,43.270923,-2.88495,DELIVERED,41,CLEAR,LOW
2182,2026-01-26 22:56:56,8.95,1,22,19,43.223487,-2.951484,DELIVERED,20,CLEAR,HIGH
2183,2026-01-18 14:07:09,43.12,5,17,21,43.242392,-2.898731,DELIVERED,49,CLEAR,HIGH
2184,2026-01-13 17:18:27,63.8,5,18,17,43.256817,-2.91735,DELIVERED,42,CLEAR,LOW
2185,2026-01-04 13:37:02,49.08,4,32,25,43.200449,-2.925029,DELIVERED,29,CLEAR,HIGH
2186,2026-01-13 06:04:35,16.42,1,24,18,43.215997,-2.927721,DELIVERED,34,CLEAR,LOW
2187,2026-01-19 21:17:21,41.96,3,28,22,43.263996,-2.928939,DELIVERED,48,CLEAR,HIGH
2188,2026-01-27 21:57:01,69.9,5,25,21,43.200046,-2.887948,DELIVERED,38,CLEAR,HIGH
2189,2026-01-10 06:06:13,17.2,1,18,22,43.220507,-2.912164,DELIVERED,5,WIND,LOW
2190,2026-01-09 02:57:33,16.54,1,31,24,43.283839,-2.915314,DELIVERED,18,CLEAR,HIGH
2191,2026-01-29 20:28:14,110.3,6,25,13,43.216749,-2.892977,DELIVERED,10,CLEAR,LOW
2192,2026-01-03 13:46:07,54.91,6,19,20,43.264946,-2.96112,DELIVERED,50,CLEAR,MEDIUM
2193,2026-01-30 13:30:44,18.57,1,35,18,43.263625,-2.925428,CANCELLED,28,CLEAR,MEDIUM
2194,2026-01-30 14:22:36,71.25,4,26,27,43.250802,-2.914955,DELIVERED,28,CLEAR,HIGH
2195,2026-01-15 14:31:02,25.35,3,23,19,43.277986,-2.883283,DELIVERED,31,CLEAR,MEDIUM
2196,2026-01-24 22:40:38,12.84,1,32,21,43.228522,-2.966865,DELIVERED,2,CLEAR,HIGH
2197,2026-01-30 22:44:58,109.37,6,35,36,43.200144,-2.952659,DELIVERED,23,RAIN,HIGH
2198,2026-01-02 19:18:25,23.17,1,31,12,43.226932,-2.943253,DELIVERED,23,CLEAR,LOW
2199,2026-01-30 23:59:24,11.34,1,12,25,43.277032,-2.981145,DELIVERED,44,CLEAR,MEDIUM
2200,2026-01-08 14:47:19,44.99,5,28,21,43.284897,-2.948404,DELIVERED,21,CLEAR,MEDIUM
2201,2026-01-17 20:20:14,77.01,4,27,21,43.27622,-2.960589,DELIVERED,33,CLEAR,HIGH
2202,2026-01-11 21:10:12,23.13,2,24,17,43.250972,-2.975015,DELIVERED,4,CLEAR,MEDIUM
2203,2026-01-14 21:23:46,42.49,3,22,38,43.219583,-2.985559,DELIVERED,1,RAIN,HIGH
2204,2026-01-06 20:32:22,54.93,4,15,25,43.257487,-2.886687,DELIVERED,42,RAIN,LOW
2205,2026-01-15 00:29:20,46.7,5,7,21,43.210794,-2.91371,CANCELLED,43,CLEAR,HIGH
2206,2026-01-19 09:35:19,67.75,5,14,19,43.209936,-2.961588,DELIVERED,17,CLEAR,LOW
2207,2026-01-31 20:50:13,38.66,4,17,18,43.239096,-2.908896,DELIVERED,31,CLEAR,LOW
2208,2026-01-10 04:15:40,46.54,4,18,17,43.273606,-2.919579,DELIVERED,40,CLEAR,LOW
2209,2026-01-21 09:14:36,53.12,6,18,24,43.262117,-2.930847,DELIVERED,21,RAIN,LOW
2210,2026-01-05 13:36:06,67.15,5,19,14,43.291875,-2.977998,DELIVERED,27,CLEAR,MEDIUM
2211,2026-01-18 22:49:31,64.69,6,20,19,43.246523,-2.905139,DELIVERED,4,CLEAR,MEDIUM
2212,2026-01-29 23:28:22,25.23,2,10,21,43.295682,-2.975732,DELIVERED,27,CLEAR,MEDIUM
2213,2026-01-21 03:38:54,77.97,6,15,24,43.240346,-2.970285,DELIVERED,42,CLEAR,HIGH
2214,2026-01-10 14:40:35,58.35,3,35,21,43.288362,-2.974412,CANCELLED,33,CLEAR,HIGH
2215,2026-01-13 10:48:32,59.17,6,13,20,43.261281,-2.989531,DELIVERED,21,WIND,MEDIUM
2216,2026-01-11 22:41:11,38.72,3,22,26,43.261252,-2.90443,DELIVERED,24,CLEAR,HIGH
2217,2026-01-19 20:25:05,35.08,3,12,10,43.28073,-2.988293,DELIVERED,44,CLEAR,LOW
2218,2026-01-02 21:20:09,46.97,5,24,22,43.204213,-2.963575,DELIVERED,21,WIND,HIGH
2219,2026-01-05 21:21:32,34.63,4,20,21,43.215399,-2.946231,DELIVERED,16,RAIN,MEDIUM
2220,2026-01-27 21:11:31,8.05,1,18,21,43.273824,-2.972818,DELIVERED,49,CLEAR,HIGH
2221,2026-01-03 16:55:30,20.83,2,14,20,43.226476,-2.964063,DELIVERED,7,CLEAR,LOW
2222,2026-01-19 11:28:08,59.89,4,20,14,43.248819,-2.948656,DELIVERED,32,CLEAR,LOW
2223,2026-01-18 14:48:37,39.14,3,18,19,43.223748,-2.983978,DELIVERED,5,CLEAR,MEDIUM
2224,2026-01-08 22:55:04,85.43,6,25,27,43.286496,-2.968497,DELIVERED,32,WIND,HIGH
2225,2026-01-14 13:28:54,31.57,2,28,23,43.208271,-2.934989,DELIVERED,39,CLEAR,HIGH
2226,2026-01-11 13:22:17,52.17,4,36,21,43.299867,-2.957078,DELIVERED,2,CLEAR,HIGH
2227,2026-01-08 12:24:31,51.32,4,22,19,43.270623,-2.890444,DELIVERED,24,CLEAR,LOW
2228,2026-01-08 14:03:56,73.67,6,21,25,43.2819,-2.909985,DELIVERED,40,CLEAR,HIGH
2229,2026-01-31 07:10:26,14.63,1,18,18,43.236141,-2.951988,DELIVERED,40,CLEAR,MEDIUM
2230,2026-01-10 06:38:02,7.56,1,15,23,43.229798,-2.91506,DELIVERED,31,CLEAR,MEDIUM
2231,2026-01-17 23:52:28,12.93,1,18,16,43.204134,-2.919817,DELIVERED,40,CLEAR,LOW
2232,2026-01-18 20:42:01,25.14,2,15,25,43.264485,-2.987121,DELIVERED,27,CLEAR,HIGH
2233,2026-01-28 14:15:43,9.13,1,25,27,43.271515,-2.987419,DELIVERED,31,CLEAR,HIGH
2234,2026-01-11 22:03:07,78.39,6,16,23,43.288963,-2.911761,DELIVERED,27,CLEAR,HIGH
2235,2026-01-18 15:27:03,37.5,4,10,10,43.265053,-2.916522,DELIVERED,50,CLEAR,LOW
2236,2026-01-12 07:10:51,57.88,6,12,11,43.210914,-2.957624,DELIVERED,43,CLEAR,LOW
2237,2026-01-06 02:05:00,70.16,4,27,16,43.265789,-2.90428,DELIVERED,33,CLEAR,MEDIUM
2238,2026-01-11 02:20:19,38.04,3,10,17,43.284741,-2.914644,CANCELLED,27,CLEAR,LOW
2239,2026-01-11 12:51:16,48.31,5,15,10,43.244487,-2.900916,DELIVERED,47,CLEAR,LOW
2240,2026-01-06 20:19:24,70.52,4,33,18,43.296461,-2.976562,DELIVERED,9,CLEAR,MEDIUM
2241,2026-01-18 22:49:50,17.86,1,17,24,43.287327,-2.969455,DELIVERED,17,CLEAR,MEDIUM
2242,2026-01-02 13:05:51,30.41,3,19,29,43.259298,-2.955064,DELIVERED,20,RAIN,HIGH
2243,2026-01-06 13:07:36,55.95,5,21,31,43.264289,-2.933202,DELIVERED,47,CLEAR,HIGH
2244,2026-01-05 00:42:52,27.59,2,18,16,43.273593,-2.935802,DELIVERED,5,CLEAR,MEDIUM
2245,2026-01-25 15:23:43,14.01,1,16,21,43.208324,-2.913592,DELIVERED,32,CLEAR,MEDIUM
2246,2026-01-19 16:57:32,53.57,4,15,19,43.232539,-2.977115,DELIVERED,46,CLEAR,LOW
2247,2026-01-20 11:23:54,52.69,5,16,13,43.20199,-2.960204,DELIVERED,44,WIND,LOW
2248,2026-01-28 13:45:07,83.19,6,23,27,43.28043,-2.96596,DELIVERED,42,WIND,HIGH
2249,2026-01-24 22:39:01,37.21,3,22,21,43.25484,-2.985264,DELIVERED,46,CLEAR,HIGH
2250,2026-01-21 06:44:56,33.09,3,20,19,43.244022,-2.979857,DELIVERED,4,CLEAR,LOW
2251,2026-01-24 22:45:16,10.75,1,23,31,43.209358,-2.976921,DELIVERED,40,CLEAR,HIGH
2252,2026-01-19 00:39:13,76.61,6,17,25,43.210522,-2.899962,DELIVERED,45,RAIN,LOW
2253,2026-01-03 20:36:33,42.88,3,19,17,43.285343,-2.905078,DELIVERED,32,CLEAR,LOW
2254,2026-01-13 13:25:13,43.97,3,24,18,43.204476,-2.899089,DELIVERED,32,CLEAR,HIGH
2255,2026-01-06 14:46:21,19.22,2,19,20,43.261452,-2.926552,DELIVERED,41,RAIN,MEDIUM
2256,2026-01-18 03:54:43,45.04,4,18,14,43.259922,-2.959123,DELIVERED,26,CLEAR,LOW
2257,2026-01-07 20:38:17,51.06,4,15,14,43.264818,-2.895708,DELIVERED,11,CLEAR,MEDIUM
2258,2026-01-01 22:31:04,71.3,5,36,26,43.270729,-2.925347,DELIVERED,12,CLEAR,HIGH
2259,2026-01-26 20:06:23,48.67,5,13,14,43.222386,-2.911229,DELIVERED,15,CLEAR,LOW
2260,2026-01-11 11:44:39,28.58,2,14,12,43.259364,-2.919349,DELIVERED,46,CLEAR,LOW
2261,2026-01-08 18:00:16,74.18,4,25,16,43.201973,-2.886003,CANCELLED,28,CLEAR,LOW
2262,2026-01-28 23:49:40,39.02,3,25,31,43.223256,-2.926831,CANCELLED,22,RAIN,HIGH
2263,2026-01-19 22:26:40,62.86,5,29,17,43.298821,-2.969836,DELIVERED,2,CLEAR,MEDIUM
2264,2026-01-10 18:39:06,46.84,4,23,27,43.202287,-2.95052,DELIVERED,2,RAIN,MEDIUM
